collected_at,fcltNo,fcltNm,lineNm,stnCd,stnNm,stnNo,crtrYmd,upbdnbSe,mngNo,vcntEntrcNo,bgngFlrGrndUdgdSe,bgngFlr,bgngFlrDtlPstn,endFlrGrndUdgdSe,endFlr,endFlrDtlPstn,elvtrWdthBt,elvtrSn,oprtngSitu
2026-09-04 11:32,1310700,승강기)에스컬레이터-아차산 외부7,5호선,2546,아차산,545,20210527,상행,7,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200,1811-617,M
2026-09-04 11:32,1310779,승강기)에스컬레이터-방이 외부1,5호선,2557,방이,P551,20210527,상행,1,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1808-714,M
2026-09-04 11:32,1310701,승강기)에스컬레이터-아차산 외부8,5호선,2546,아차산,545,20210527,하행,8,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200,1811-618,M
2026-09-04 11:32,1310780,승강기)에스컬레이터-방이 외부2,5호선,2557,방이,P551,20210527,하행,2,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1808-715,M
2026-09-04 11:32,1310708,승강기)에스컬레이터-광나루 외부3,5호선,2547,광나루,546,20210527,하행,3,3,지상,1,3번 출입구,지하,B1,3번 출입구,800,1800-903,M
2026-09-04 11:32,1310786,승강기)에스컬레이터-고덕 외부2,5호선,2553,고덕,552,20210527,상행,2,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1803-009,M
2026-09-04 11:32,1310709,승강기)에스컬레이터-광나루 외부4,5호선,2547,광나루,546,20210527,상행,4,3,지하,B1,3번 출입구,지상,1,3번 출입구,800,1800-904,M
2026-09-04 11:32,1310787,승강기)에스컬레이터-고덕 외부3,5호선,2553,고덕,552,20210527,상행,3,내부,지하,B1,"대합실(1,2번 출입구 사이)",지상,1,"대합실(1,2번 출입구 사이)",1200,1811-567,M
2026-09-04 11:32,1310715,승강기)에스컬레이터-천호(5) 내부1,5호선,2548,천호,547,20210527,하행,1,내부,지하,B1,대합실,지하,B2,대합실,1200,1802-885,M
2026-09-04 11:32,1310789,승강기)에스컬레이터-고덕 외부5,5호선,2553,고덕,552,20210527,상행,5,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1811-569,M
2026-09-04 11:32,1310717,승강기)에스컬레이터-천호(5) 외부3,5호선,2548,천호,547,20210527,하행,3,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200,1802-887,M
2026-09-04 11:32,1310790,승강기)에스컬레이터-고덕 외부6,5호선,2553,고덕,552,20210527,하행,6,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1811-570,M
2026-09-04 11:32,1310718,승강기)에스컬레이터-천호(5) 외부4,5호선,2548,천호,547,20210527,상행,4,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200,1802-888,M
2026-09-04 11:32,1310799,승강기)에스컬레이터-오금(5) 내부 5호기,5호선,2558,오금,P552,20210527,하행,5,내부,지하,B2,환승통로(방이 방면8-2),지하,B3,환승통로(방이 방면8-2),1200형,1805-670,M
2026-09-04 11:32,1310719,승강기)에스컬레이터-천호(5) 외부5,5호선,2548,천호,547,20210527,하행,5,7,지상,1,7번 출입구,지하,B1,7번 출입구,1200,1802-889,M
2026-09-04 11:32,1310800,승강기)에스컬레이터-오금(5) 내부 6호기,5호선,2558,오금,P552,20210527,상행,6,내부,지하,B3,환승통로(개롱 방면1-3),지하,B2,환승통로(개롱 방면1-3),1200형,1805-671,M
2026-09-04 11:32,1310720,승강기)에스컬레이터-천호(5) 외부6,5호선,2548,천호,547,20210527,상행,6,7,지하,B1,7번 출입구,지상,1,7번 출입구,1200,1802-890,M
2026-09-04 11:32,1310801,승강기)에스컬레이터-오금(5) 내부 7호기,5호선,2558,오금,P552,20210527,상행,7,내부,지하,B2,환승통로(개롱 방면1-3),지하,B3,환승통로(개롱 방면1-3),1200형,1805-672,M
2026-09-04 11:32,1310722,승강기)에스컬레이터-천호(5) 외부8,5호선,2548,천호,547,20210527,상행,8,8,지하,B1,8번 출입구,지상,1,8번 출입구,1200,1802-892,M
2026-09-04 11:32,1310724,승강기)에스컬레이터-천호(5) 외부10,5호선,2548,천호,547,20210527,상행,10,9,지하,B1,9번 출입구,지상,1,9번 출입구,1200,1805-219,M
2026-09-04 11:32,1310727,승강기)에스컬레이터-천호(5) 외부13,5호선,2548,천호,547,20210527,상행,13,10,지하,B1,10번 출입구,지상,1,10번 출입구,1200,1807-909,M
2026-09-04 11:32,1310728,승강기)에스컬레이터-천호(5) 외부14,5호선,2548,천호,547,20210527,하행,14,10,지상,1,10번 출입구,지하,B1,10번 출입구,1200,1807-910,M
2026-09-04 11:32,1310736,승강기)에스컬레이터-강동 내부 2호기,5호선,2549,강동,548,20210527,상행,2,내부,지하,B3,"대합실(B3, 아이센터 앞)",지하,B1,"대합실(B3, 아이센터 앞)",1200형,1802-834,M
2026-09-04 11:32,1310738,승강기)에스컬레이터-강동 내부 4호기,5호선,2549,강동,548,20210527,하행,4,내부,지하,B1,"대합실(B3, 개찰구 앞)",지하,B3,"대합실(B3, 개찰구 앞)",1200형,1802-835,M
2026-09-05 11:33,1126532,승강기)에스컬레이터-경찰병원 3번출구 19호기,3호선,0341,경찰병원,351,20210527,하행,19,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1809-393,S
2026-09-05 11:33,1127054,승강기)에스컬레이터-신사 5번출구 하행3,3호선,0327,신사,337,20210527,하행,3,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,1802-051,S
2026-09-05 11:33,1123227,승강기)에스컬레이터-창동 1번출구 상행2,4호선,0412,창동,412,20210527,상행,2,1,지상,1,1번 출입구,지상,2,1번 출입구,1200,1806-842,S
2026-09-05 11:33,1041583,승강기)에스컬레이터-충무로(4) 내부 12호기,4호선,0423,충무로,423,20210527,상행,12,내부,지하,B2,대합실(동대문역사문화공원 방면6-3),지하,B1,대합실(동대문역사문화공원 방면6-3),1200,1808-139,S
2026-09-05 11:33,1620279,승강기)에스컬레이터-미사 내부 2호기,5호선,2563,미사,555,20210527,상행,2,내부,지하,B2,하남풍산 방면6-1,지하,B1,하남풍산 방면6-1,1200형,3813-237,M
2026-09-05 11:33,1310583,승강기)에스컬레이터-서대문 외부5,5호선,2533,서대문,532,20210527,상행,5,6,지하,BM1,6번 출입구,지상,1,6번 출입구,1200,1801-032,S
2026-09-06 11:30,1143982,승강기)에스컬레이터-종로3가(1) 1번출구 1호기,1호선,0153,종로3가,130,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1806-432,S
2026-09-06 11:30,1061501,승강기)에스컬레이터-사당(2) 내선(8-1) 7호기,2호선,0226,사당,226,20210527,하행,7,내부,지하,B1,낙성대 방면8-1,지하,B2,낙성대 방면8-1,1200,1804-277,S
2026-09-06 11:30,1041734,승강기)에스컬레이터-고속터미널 내부 7호기,3호선,0329,고속터미널,339,20210527,상행,7,내부,지하,B2,잠원 방면9-2,지하,B3,잠원 방면9-2,1200,1802-288,S
2026-09-06 11:30,1041676,승강기)에스컬레이터-동대입구 6번출구 하행 1,3호선,0322,동대입구,332,20210527,하행,1,6,지상,1,6번 출입구,지하,B2,6번 출입구,1200,1801-712,S
2026-09-06 11:30,1202851,승강기)에스컬레이터-수서 내부 7호기,3호선,0339,수서,349,20210527,하행,7,내부,지하,B1,일원 방면9-3,지하,B2,일원 방면9-3,1200,1812-114,S
2026-09-06 11:30,1123293,승강기)에스컬레이터-고속터미널 내부 1호기,3호선,0329,고속터미널,339,20210527,상행,1,내부,지하,B2,잠원 방면2-3,지하,B3,잠원 방면2-3,1200,1802-099,S
2026-09-06 11:30,1123296,승강기)에스컬레이터-고속터미널 내부 6호기,3호선,0329,고속터미널,339,20210527,상행,6,내부,지하,B3,잠원 방면7-2,지하,B2,잠원 방면7-2,1200,1802-287,S
2026-09-06 11:30,1041743,승강기)에스컬레이터-서울(4)역 당고개방향(1-1) 2호기,4호선,0426,서울역,426,20210527,상행,2,내부,지하,B2,"회현 방면1-1,숙대입구 방면10-4",지하,B1,"회현 방면1-1,숙대입구 방면10-4",1200,1801-373,S
2026-09-06 11:30,1041684,승강기)에스컬레이터-사당(4) 4번출구 2호기,4호선,0433,사당,433,20210527,하행,2,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1808-282,S
2026-09-06 11:30,1310606,승강기)에스컬레이터-종로3가(5) 내부 9호기,5호선,2535,종로3가,534,20210527,하행,9,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1800-015,S
2026-09-07 11:27,1132956,승강기)에스컬레이터-한양대 1번출구 하행 1,2호선,0209,한양대,209,20210527,하행,1,1,지상,1,1번 출입구,지상,2,1번 출입구,1200,1800-556,S
2026-09-07 11:27,1041732,승강기)에스컬레이터-을지로3가(3) 내부 1호기,3호선,0320,을지로3가,330,20210527,하행,1,내부,지하,B3,"종로3가 방면4-2, 충무로 방면7-4",지하,B2,"종로3가 방면4-2, 충무로 방면7-4",1200,1800-477,S
2026-09-07 11:27,1133710,승강기)에스컬레이터-옥수(3) 4번출구 1호기,3호선,0325,옥수,335,20210527,하행,1,4,지상,2,4번 출입구,지상,1,4번 출입구,1200,1806-299,S
2026-09-07 11:27,1310529,승강기)에스컬레이터-여의나루 내부7,5호선,2528,여의나루,527,20210527,상행,7,내부,지하,B1,대합실,지하,BM1,대합실,1200,1808-380,S
2026-09-08 11:40,1156470,승강기)에스컬레이터-서울대입구 4번출구 7호기,2호선,0228,서울대입구,228,20210527,하행,7,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1803-452,S
2026-09-08 11:40,1804540,승강기)에스컬레이터-잠실(2) 내부 8호기,2호선,0216,잠실,216,20240305,상행,8,내부,지하,B2,잠실새내 방면5-3,지하,B1,잠실새내 방면5-3,1200형,1812-957,S
2026-09-08 11:40,1203063,승강기)에스컬레이터-수서 5번출구 12호기,3호선,0339,수서,349,20210527,상행,12,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1812-969,S
2026-09-08 11:40,1126374,승강기)에스컬레이터-가락시장(3) 내부 6호기,3호선,0340,가락시장,350,20210527,상행,6,내부,지하,B4,수서 방면8-3,지하,B3,수서 방면8-3,1200,1809-400,S
2026-09-08 11:40,1143981,승강기)에스컬레이터-독립문 내부 3호기,3호선,0316,독립문,326,20210527,하행,3,내부,지하,B2,대합실(5번 출입구),지하,B1,대합실(5번 출입구),1200,1806-175,S
2026-09-08 11:40,1143997,승강기)에스컬레이터-미아 1번 출입구 4호기,4호선,0415,미아,415,20210527,상행,4,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,1806-895,S
2026-09-08 11:40,1148651,승강기)에스컬레이터-쌍문 4번출구 상행2,4호선,0413,쌍문,413,20210527,상행,2,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1803-300,S
2026-09-08 11:40,1061519,승강기)에스컬레이터-회현 5,4호선,0425,회현,425,20210527,하행,5,내부,지하,B2,"서울역 방면1-4,명동 방면9-4",지하,B4,"서울역 방면1-4,명동 방면9-4",1200,1801-685,S
2026-09-08 11:40,1146222,승강기)에스컬레이터-한성대입구 5번출구 하행1,4호선,0419,한성대입구,419,20210527,하행,1,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1809-931,S
2026-09-08 11:40,1774102,승강기)에스컬레이터-하남시청역 내부 15호기,5호선,2565,하남시청,557,20211025,상행,15,1,,M1,1번 출입구,지상,1,1번 출입구,1200형,3811-984,S
2026-09-08 11:40,1620290,승강기)에스컬레이터-미사 내부 13호기,5호선,2563,미사,555,20210527,상행,13,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200형,3811-789,S
2026-09-08 11:40,1310647,승강기)에스컬레이터-행당 외부8,5호선,2540,행당,539,20210527,하행,8,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1809-474,S
2026-09-08 11:40,1310411,승강기)에스컬레이터-화곡 내부2,5호선,2518,화곡,517,20210527,하행,2,내부,지하,B1,"3,4번 출입구 사이",지하,B2,"3,4번 출입구 사이",800,1810-192,S
2026-09-08 11:40,1310641,승강기)에스컬레이터-행당 내부2,5호선,2540,행당,539,20210527,하행,2,내부,지하,B1,대합실,지하,B3,대합실,1200,1808-972,S
2026-09-09 11:40,1802035,승강기)에스컬레이터-영등포구청(2) 4번출입구 3호기,2호선,0236,영등포구청,236,20240108,하행,3,4,지상,1,4번 출입구,지하,B1,4번 출입구,800형,1816-847,S
2026-09-09 11:40,1041691,승강기)에스컬레이터-수서 2번출구 4호기,3호선,0339,수서,349,20210527,상행,4,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200,1802-056,S
2026-09-09 11:40,1204930,승강기)에스컬레이터-일원 2번출구 3호기,3호선,0338,일원,348,20210527,상행,3,2,지하,B1,2번 출입구,지상,1,2번 출입구,800,1811-301,S
2026-09-09 11:40,1135783,승강기)에스컬레이터-대치 4번출구 6호기,3호선,0335,대치,345,20210527,하행,5,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1810-043,S
2026-09-09 11:40,1774083,승강기)에스컬레이터-서대문역 외부10,5호선,2533,서대문,532,20211025,하행,10,4,지상,1,4번 출입구,지하,B1,4번 출입구,800형,1810-573,S
2026-09-09 11:40,1310465,승강기)에스컬레이터-양평 내부3,5호선,2523,양평,522,20210527,상행,3,내부,지하,B3,고객안전실 측(지하1층),지하,B1,고객안전실 측(지하1층),1200,1808-099,S
2026-09-10 11:42,1145310,승강기)에스컬레이터-도곡 내부 6호기,3호선,0334,도곡,344,20210527,하행,6,내부,지하,B4,대치 방면4-1,지하,B2,대치 방면4-1,1200,1807-914,S
2026-09-10 11:42,1146226,승강기)에스컬레이터-안국 5번출구 9호기,3호선,0318,안국,328,20210527,하행,9,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,1808-579,S
2026-09-10 11:42,1310483,승강기)에스컬레이터-영등포구청 내부10,5호선,2524,영등포구청,523,20210527,상행,10,내부,지하,B5,영등포시장 방면2-3,지하,B4,영등포시장 방면2-3,1200,1808-375,S
2026-09-10 11:42,1831412,승강기)에스컬레이터-왕십리 내부5,5호선,2541,왕십리,540,20251219,상행,5,내부,지하,B4,환승통로(2호선 시청방면),지하,B2,환승통로(2호선 시청방면),1200,1800-564,S
2026-09-11 11:35,1204624,승강기)에스컬레이터-합정(2) 내부 2호기,2호선,0238,합정,238,20210527,상행,2,내부,지하,B3,홍대입구 방면7-3,지하,B2,홍대입구 방면7-3,1200,1800-428,S
